Customer,State,Gender,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
LN55080,Oregon,F,,42191.0,74.0,Special Auto,Two-Door Car,68.647736
TZ47750,Nevada,M,,26057.0,74.0,Personal Auto,Four-Door Car,523.8888450000001
SJ74501,Arizona,F,,26608.0,73.0,Personal Auto,Two-Door Car,234.234301
LE26899,California,M,,0.0,63.0,Personal Auto,Four-Door Car,272.843439
ML34366,California,M,,66429.0,136.0,Personal Auto,Sports Car,57.712984999999996
EI45850,California,F,,25970.0,72.0,Personal Auto,Four-Door Car,430.818992
LD75023,Oregon,M,,48268.0,223.0,Personal Auto,Luxury SUV,1605.6
JW12998,California,F,,24279.0,126.0,Personal Auto,Sports Car,604.8
LP47259,Arizona,M,,0.0,121.0,Corporate Auto,Sports Car,871.2
XD21246,Oregon,F,,0.0,128.0,Personal Auto,SUV,921.6
DW59142,Nevada,F,,71879.0,64.0,Corporate Auto,Two-Door Car,9.163065
KX54900,Arizona,M,,57760.0,78.0,Special Auto,Four-Door Car,223.95008900000002
XV83643,California,M,,20976.0,129.0,Personal Auto,Sports Car,735.6837690000001
XY33610,Washington,M,,97750.0,65.0,Personal Auto,Four-Door Car,303.002922
GK48045,Washington,F,,73245.0,68.0,Personal Auto,Four-Door Car,305.121363
ET79528,California,M,,23008.0,79.0,Personal Auto,Four-Door Car,80.663097
RA66180,Washington,F,,33837.0,72.0,Corporate Auto,Two-Door Car,305.575785
BC66536,Arizona,F,,84869.0,85.0,Corporate Auto,Four-Door Car,408.0
PN22481,Oregon,M,,0.0,66.0,Corporate Auto,Two-Door Car,316.8
XR95069,Washington,,,29834.0,6464.0,Personal Auto,Four-Door Car,307.2
IF38438,Arizona,F,,44695.0,79.0,Personal Auto,Two-Door Car,81.16632299999999
ZC62609,Oregon,F,,0.0,77.0,Personal Auto,Four-Door Car,554.4
FD64348,Oregon,M,,23046.0,65.0,Personal Auto,Two-Door Car,1.687291
TA58285,Oregon,M,,0.0,73.0,Personal Auto,Two-Door Car,392.951076
WV66165,Oregon,F,,84811.0,111.0,Personal Auto,SUV,278.284943
YE27183,Oregon,M,,0.0,91.0,Corporate Auto,Four-Door Car,436.8
TI47802,California,F,,0.0,69.0,Personal Auto,Two-Door Car,331.2
ZZ44902,Arizona,M,,40117.0,108.0,Personal Auto,Two-Door Car,750.082794
JD73594,Oregon,M,,72140.0,87.0,Personal Auto,Four-Door Car,417.6
VW82067,Washington,F,,97131.0,6464.0,Personal Auto,Four-Door Car,307.2
JS55721,California,M,,12495.0,65.0,Personal Auto,Four-Door Car,312.0
ZB62469,California,M,,0.0,67.0,Corporate Auto,Two-Door Car,482.4
HZ74609,Oregon,F,,0.0,72.0,Personal Auto,Four-Door Car,345.6
TJ76363,Arizona,F,,36495.0,133.0,Corporate Auto,SUV,229.930796
QZ58370,Nevada,F,,86801.0,98.0,Personal Auto,Four-Door Car,371.108203
RF44930,California,M,,52679.0,62.0,Personal Auto,Four-Door Car,117.998498
VJ44100,California,M,,90804.0,113.0,Personal Auto,Sports Car,434.09775999999994
KN13494,Washington,F,,97131.0,6464.0,Personal Auto,Four-Door Car,307.2
NL80137,Oregon,F,,14262.0,90.0,Personal Auto,Four-Door Car,290.432527
NZ57065,Oregon,M,,36844.0,73.0,Personal Auto,Four-Door Car,283.966321
NM42917,Arizona,F,,58703.0,127.0,Personal Auto,SUV,227.91607599999998
RR68322,Nevada,M,,65162.0,86.0,Personal Auto,Four-Door Car,134.43008400000002
OF78862,Oregon,F,,54964.0,99.0,Personal Auto,Four-Door Car,525.515271
SC93784,Oregon,M,,61401.0,69.0,Personal Auto,Four-Door Car,144.439335
CM59084,Oregon,F,,25147.0,101.0,Corporate Auto,SUV,694.598288
QA41558,Oregon,F,,73536.0,67.0,Personal Auto,Two-Door Car,172.51852399999999
SD62061,Oregon,F,,24860.0,73.0,Personal Auto,Four-Door Car,350.4
VP13613,California,M,,65404.0,99.0,Personal Auto,Four-Door Car,300.703109
HF96939,Oregon,M,,34510.0,81.0,Personal Auto,Four-Door Car,388.8
DU18362,California,M,,0.0,108.0,Corporate Auto,Two-Door Car,777.6
UG34438,Washington,F,,44552.0,137.0,Personal Auto,SUV,311.10358199999996
XQ19793,Arizona,M,,20993.0,133.0,Personal Auto,SUV,638.4
OB77084,Oregon,F,,0.0,61.0,Personal Auto,Two-Door Car,292.8
LK74984,Washington,M,,21190.0,65.0,Personal Auto,Four-Door Car,312.0
JE13986,Arizona,F,,62587.0,86.0,Personal Auto,Four-Door Car,412.8
QR15221,Washington,F,,22562.0,65.0,Personal Auto,Two-Door Car,312.0
LD49835,California,M,,73345.0,107.0,Personal Auto,SUV,513.6
EK19337,Oregon,F,,0.0,83.0,Personal Auto,Four-Door Car,989.105367
GD55093,California,F,,22705.0,239.0,Personal Auto,Luxury SUV,1294.700423
RX19151,Washington,M,,67137.0,111.0,Personal Auto,SUV,314.88032599999997
TJ30354,Oregon,F,,22627.0,67.0,Personal Auto,Four-Door Car,321.6
TA75663,California,F,,38702.0,101.0,Personal Auto,SUV,253.36433300000002
WG15841,California,M,,26790.0,71.0,Personal Auto,Two-Door Car,340.8
LO68739,Arizona,F,,64859.0,96.0,Personal Auto,Four-Door Car,266.949266
BE61743,Washington,M,,86657.0,103.0,Personal Auto,Sports Car,316.227946
EG56026,Nevada,F,,69263.0,81.0,Personal Auto,Two-Door Car,494.847804
VF21395,Oregon,M,,82655.0,66.0,Personal Auto,Two-Door Car,316.8
SI11249,California,F,,29401.0,65.0,Personal Auto,Four-Door Car,312.0
PU95227,Washington,M,,22853.0,87.0,Personal Auto,Four-Door Car,316.35677999999996
VO87785,Arizona,F,,26480.0,63.0,Personal Auto,Two-Door Car,378.69523799999996
FS29897,Oregon,F,,0.0,61.0,Personal Auto,Four-Door Car,292.8
JG36165,California,M,,0.0,83.0,Personal Auto,Two-Door Car,904.385726
SJ42058,Oregon,F,,73268.0,84.0,Personal Auto,Four-Door Car,93.623377
CU13711,Oregon,F,,95579.0,67.0,Personal Auto,Four-Door Car,308.63115899999997
GT65065,Oregon,F,,42142.0,112.0,Personal Auto,Sports Car,396.17554
LO77543,Washington,M,,72302.0,66.0,Special Auto,Two-Door Car,316.8
UQ85283,California,M,,41279.0,115.0,Personal Auto,Sports Car,251.42998799999998
QA49556,Washington,M,,23401.0,66.0,Personal Auto,Four-Door Car,316.8
GE29173,Nevada,M,,0.0,128.0,Corporate Auto,SUV,1448.994134
DF21541,Arizona,F,,23170.0,71.0,Personal Auto,Four-Door Car,340.8
JL59571,Oregon,F,,17343.0,63.0,Corporate Auto,Two-Door Car,208.659743
DF94525,Oregon,M,,25854.0,68.0,Personal Auto,Four-Door Car,396.284835
YO58424,Oregon,M,,46900.0,66.0,Corporate Auto,Four-Door Car,316.8
UF32671,Washington,F,,57338.0,66.0,Personal Auto,Four-Door Car,316.8
HO92982,California,M,,85355.0,71.0,Personal Auto,Two-Door Car,458.568921
MZ24175,Arizona,F,,21604.0,79.0,Personal Auto,Four-Door Car,379.2
YD48962,Arizona,M,,0.0,107.0,Personal Auto,SUV,513.6
RI52095,Washington,M,,51878.0,66.0,Personal Auto,Four-Door Car,316.8
MF18493,California,M,,0.0,73.0,Personal Auto,Two-Door Car,350.4
EP61084,Nevada,F,,68776.0,80.0,Personal Auto,Four-Door Car,87.861666
EN38348,Oregon,F,,45039.0,96.0,Personal Auto,Four-Door Car,192.144838
FG46258,Washington,F,,16483.0,90.0,Corporate Auto,Two-Door Car,320.519977
LS98306,Nevada,M,,64113.0,117.0,Special Auto,Four-Door Car,561.6
PZ47477,Arizona,M,,41829.0,76.0,Personal Auto,Two-Door Car,416.365369
LT32391,California,F,,21514.0,62.0,Personal Auto,Two-Door Car,257.248789
KK30016,Nevada,M,,27722.0,69.0,Personal Auto,Four-Door Car,331.2
OA89218,Nevada,F,,21506.0,151.0,Personal Auto,Sports Car,826.658992
CY47265,Oregon,F,,10312.0,78.0,Personal Auto,Four-Door Car,486.27855700000003
ZI47663,Arizona,F,,73054.0,106.0,Personal Auto,SUV,419.36595800000003
GO14008,Oregon,F,,73775.0,67.0,Personal Auto,Four-Door Car,321.6
BC43958,California,M,,44788.0,61.0,Corporate Auto,Four-Door Car,386.031248
AI61368,Nevada,F,,22510.0,95.0,Personal Auto,Four-Door Car,456.0
UF37831,Arizona,M,,54613.0,213.0,Personal Auto,Luxury SUV,731.5590070000001
PO90615,Arizona,F,,25965.0,65.0,Personal Auto,Four-Door Car,329.206567
GY74661,Oregon,F,,34911.0,105.0,Personal Auto,SUV,126.779673
MX50302,Oregon,M,,78618.0,66.0,Special Auto,Two-Door Car,225.578841
TC84427,Oregon,F,,61080.0,66.0,Personal Auto,Four-Door Car,294.284951
IQ82914,Oregon,F,,60415.0,62.0,Personal Auto,Two-Door Car,72.665253
TY74870,California,F,,25143.0,66.0,Corporate Auto,Four-Door Car,8.737111
II83628,California,M,,41045.0,64.0,Personal Auto,Four-Door Car,394.582401
ZR77995,California,M,,97729.0,95.0,Personal Auto,Four-Door Car,97.176153
QT89604,Arizona,F,,55702.0,61.0,Personal Auto,Four-Door Car,151.13336
AB21519,California,F,,93272.0,95.0,Personal Auto,Four-Door Car,281.110788
MP47256,California,M,,23665.0,67.0,Personal Auto,Four-Door Car,404.817249
MA47641,Oregon,M,,20228.0,101.0,Personal Auto,SUV,523.815839
GQ20713,Nevada,F,,38713.0,66.0,Personal Auto,Four-Door Car,316.8
WW87934,Arizona,F,,23815.0,73.0,Personal Auto,Four-Door Car,424.330166
HF75276,Nevada,F,,0.0,93.0,Personal Auto,Four-Door Car,446.4
ET64028,California,F,,47221.0,99.0,Personal Auto,Two-Door Car,475.2
QA41472,Oregon,M,,34495.0,113.0,Personal Auto,SUV,389.673944
OZ92426,Oregon,M,,46264.0,62.0,Corporate Auto,Four-Door Car,199.37361
UM69933,Nevada,M,,46051.0,63.0,Personal Auto,Two-Door Car,302.4
RQ11502,Nevada,F,,23975.0,128.0,Corporate Auto,SUV,614.4
TX98128,California,F,,0.0,74.0,Personal Auto,Four-Door Car,580.8867849999999
XY52165,Arizona,F,,78561.0,74.0,Personal Auto,Two-Door Car,355.2
GB39003,California,M,,0.0,90.0,Personal Auto,Two-Door Car,432.0
VH43367,California,F,,61402.0,63.0,Special Auto,Four-Door Car,302.4
KG81168,Arizona,M,,65090.0,71.0,Personal Auto,Four-Door Car,73.99509599999999
WU14549,Nevada,M,,88495.0,108.0,Personal Auto,Two-Door Car,535.926948
XB17553,Nevada,M,,52797.0,104.0,Personal Auto,Sports Car,88.173438
MY88518,Nevada,M,,31278.0,92.0,Personal Auto,Two-Door Car,441.6
XE18554,California,F,,24177.0,92.0,Personal Auto,Four-Door Car,441.6
NY97446,Oregon,F,,96339.0,68.0,Corporate Auto,Four-Door Car,293.205349
VT96364,California,M,,68164.0,119.0,Personal Auto,Four-Door Car,222.582872
HF88410,Washington,,,36765.0,66.0,Personal Auto,Four-Door Car,320.84907200000004
DP92488,Washington,F,,74592.0,67.0,Personal Auto,Two-Door Car,321.6
VC54081,Oregon,F,,0.0,63.0,Special Auto,Four-Door Car,117.74441599999999
CE94751,California,M,,0.0,70.0,Personal Auto,Two-Door Car,524.836298
VM85856,Oregon,F,,34990.0,65.0,Personal Auto,Four-Door Car,42.689135
EH37385,Arizona,F,,22849.0,109.0,Personal Auto,Sports Car,523.2
FI45719,Arizona,M,,32893.0,63.0,Personal Auto,Four-Door Car,174.086385
SB79528,Oregon,M,,0.0,73.0,Corporate Auto,Two-Door Car,350.4
WH81461,Nevada,M,,0.0,111.0,Personal Auto,SUV,1186.9724449999999
UD47050,Oregon,M,,26876.0,76.0,Corporate Auto,Four-Door Car,364.8
XZ17273,Nevada,M,,71663.0,74.0,Corporate Auto,Four-Door Car,84.494022
XR97812,California,M,,0.0,69.0,Personal Auto,Four-Door Car,331.2
BW88060,California,F,,16994.0,112.0,Personal Auto,SUV,806.4
CP32818,Oregon,M,,64270.0,117.0,Personal Auto,Sports Car,46.104534
CM52565,Nevada,F,,0.0,83.0,Corporate Auto,Four-Door Car,597.6
YP40334,Oregon,F,,0.0,145.0,Personal Auto,SUV,358.765757
KD63998,California,M,,56342.0,69.0,Personal Auto,Four-Door Car,331.2
VC77127,California,F,,0.0,70.0,Personal Auto,Four-Door Car,837.438442
AM30008,California,M,,28327.0,185.0,Personal Auto,Luxury Car,888.0
PC83755,Oregon,M,,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
XS22323,Arizona,M,,26876.0,76.0,Personal Auto,Four-Door Car,364.8
ST27958,Washington,M,,10621.0,67.0,Personal Auto,Four-Door Car,321.6
BH23017,Nevada,F,,0.0,61.0,Personal Auto,Two-Door Car,657.808231
OD18225,California,M,,32918.0,84.0,Personal Auto,Four-Door Car,403.2
VE31507,Oregon,F,,0.0,71.0,Personal Auto,Four-Door Car,447.333545
NR18672,Nevada,M,,63127.0,74.0,Personal Auto,Two-Door Car,174.292234
DM76654,California,M,,22022.0,136.0,Personal Auto,SUV,979.2
YY11432,Oregon,F,,51725.0,138.0,Personal Auto,SUV,159.004261
GK67747,Washington,M,,10621.0,67.0,Special Auto,Four-Door Car,321.6
XA75063,Oregon,F,,39719.0,131.0,Personal Auto,Sports Car,628.8
PQ13422,Nevada,M,,58194.0,84.0,Personal Auto,Four-Door Car,450.996589
NA89685,Oregon,M,,61990.0,72.0,Personal Auto,Four-Door Car,48.884434000000006
AL35726,Oregon,F,,41479.0,94.0,Personal Auto,Two-Door Car,19.575682999999998
WO70078,Oregon,F,,97899.0,95.0,Personal Auto,Four-Door Car,3.7721050000000003
CA56041,Nevada,F,,63878.0,113.0,Personal Auto,SUV,370.285349
HI41970,Oregon,F,,68671.0,70.0,Special Auto,Two-Door Car,8.076879
AU46443,Nevada,F,,0.0,102.0,Personal Auto,SUV,1178.995926
WC35554,Oregon,M,,34640.0,117.0,Personal Auto,Sports Car,466.318191
JR10216,California,F,,21959.0,71.0,Corporate Auto,Four-Door Car,340.8
OH11674,Arizona,F,,51584.0,69.0,Corporate Auto,Two-Door Car,368.919773
US85318,Oregon,F,,65744.0,62.0,Corporate Auto,Four-Door Car,166.507217
FS19862,Arizona,F,,25198.0,118.0,Personal Auto,SUV,566.4
ZP80713,Arizona,F,,79663.0,69.0,Personal Auto,Two-Door Car,263.957201
OK50159,Arizona,F,,31071.0,111.0,Personal Auto,Sports Car,215.23091000000002
TP54769,California,F,,39452.0,131.0,Corporate Auto,SUV,398.190882
FS49381,Oregon,F,,25813.0,61.0,Personal Auto,Four-Door Car,205.332749
DQ79499,Oregon,F,,59965.0,131.0,Personal Auto,SUV,905.0304480000001
VH31965,Washington,Male,,40783.0,67.0,Personal Auto,Four-Door Car,321.6
VO25602,Nevada,F,,98701.0,94.0,Personal Auto,Four-Door Car,79.61563100000001
EP93369,Arizona,F,,0.0,121.0,Personal Auto,Sports Car,871.2
DQ45854,Oregon,F,,64388.0,68.0,Personal Auto,Four-Door Car,12.394834
QG15661,Oregon,M,,66841.0,62.0,Personal Auto,Four-Door Car,123.43663400000001
YA80645,Oregon,F,,33738.0,74.0,Corporate Auto,Four-Door Car,304.39047200000005
TW16499,California,M,,43334.0,95.0,Corporate Auto,Two-Door Car,614.367195
UP97629,California,F,,0.0,91.0,Personal Auto,Four-Door Car,245.673365
NU42684,Nevada,F,,83431.0,84.0,Personal Auto,Four-Door Car,403.2
EM85557,Washington,F,,54292.0,67.0,Personal Auto,Four-Door Car,321.6
BM69818,Oregon,M,,0.0,79.0,Personal Auto,Four-Door Car,379.2
HK15299,California,M,,38210.0,69.0,Personal Auto,Four-Door Car,383.043363
NP88496,Nevada,F,,0.0,67.0,Personal Auto,Four-Door Car,482.4
SB99002,Oregon,F,,49734.0,69.0,Corporate Auto,Four-Door Car,154.748539
ZH42145,Washington,F,,50148.0,65.0,Corporate Auto,Four-Door Car,323.48523900000004
JG30837,Oregon,M,,11689.0,117.0,Corporate Auto,SUV,561.6
AC22873,Arizona,F,,17120.0,125.0,Special Auto,SUV,717.2859490000001
RO85831,Oregon,M,,82157.0,188.0,Corporate Auto,Luxury Car,1353.6
NN65845,Washington,F,,21603.0,68.0,Personal Auto,Four-Door Car,326.4
RZ27571,Washington,F,,25544.0,68.0,Personal Auto,Four-Door Car,326.4
GH31557,California,M,,98121.0,67.0,Personal Auto,Two-Door Car,383.655742
MK73855,Washington,F,,32314.0,68.0,Personal Auto,Four-Door Car,326.4
IO27771,Oregon,F,,89382.0,112.0,Corporate Auto,Four-Door Car,573.990258
HB99061,Arizona,F,,97742.0,132.0,Corporate Auto,SUV,199.590599
HQ82089,Arizona,F,,0.0,114.0,Personal Auto,Four-Door Car,820.8
JN72184,Oregon,M,,0.0,73.0,Corporate Auto,Four-Door Car,525.6
WQ46946,California,F,,77153.0,99.0,Personal Auto,Four-Door Car,355.641958
WJ44028,California,M,,94590.0,81.0,Personal Auto,Two-Door Car,388.8
WH77063,Arizona,F,,74163.0,108.0,Personal Auto,Four-Door Car,518.4
FI13966,Oregon,F,,40450.0,287.0,Personal Auto,Luxury SUV,1377.6
AQ46199,Oregon,M,,0.0,71.0,Personal Auto,Two-Door Car,511.2
WV69362,Arizona,F,,0.0,99.0,Corporate Auto,Two-Door Car,475.2
RJ90816,California,F,,33243.0,85.0,Personal Auto,Four-Door Car,24.555177
NH19236,Arizona,M,,0.0,64.0,Personal Auto,Four-Door Car,199.791024
VW88911,Oregon,M,,0.0,114.0,Corporate Auto,Four-Door Car,820.8
NV14535,Nevada,M,,20228.0,101.0,Personal Auto,SUV,523.815839
BM66931,Arizona,F,,92801.0,100.0,Personal Auto,SUV,407.045238
JW24035,Oregon,M,,0.0,69.0,Personal Auto,Four-Door Car,406.99944300000004
PG82270,California,M,,36845.0,74.0,Personal Auto,Four-Door Car,355.2
RW65101,California,F,,0.0,63.0,Personal Auto,Four-Door Car,503.204804
QO79771,California,F,,72330.0,81.0,Personal Auto,Four-Door Car,126.509441
EC44438,Nevada,F,,19352.0,65.0,Personal Auto,Four-Door Car,724.463534
MW54213,Arizona,M,,0.0,62.0,Personal Auto,Four-Door Car,297.6
ZN33412,Arizona,F,,25073.0,79.0,Personal Auto,Four-Door Car,379.2
HZ56678,Oregon,F,,20261.0,72.0,Personal Auto,Four-Door Car,345.6
AN36757,Oregon,M,,66851.0,92.0,Personal Auto,Four-Door Car,408.550442
NB54665,Arizona,F,,43860.0,65.0,Corporate Auto,Four-Door Car,156.124914
MG99229,Oregon,M,,0.0,180.0,Corporate Auto,Luxury Car,1777.4712710000001
MX76292,California,F,,48019.0,64.0,Corporate Auto,Four-Door Car,137.665031
EJ90880,California,M,,28786.0,71.0,Personal Auto,Four-Door Car,345.619809
WO95180,California,F,,22283.0,65.0,Corporate Auto,Four-Door Car,572.072106
BU53191,Arizona,F,,34133.0,111.0,Personal Auto,SUV,226.9684
ZK54897,Arizona,M,,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
PP48389,California,F,,0.0,196.0,Personal Auto,Sports Car,940.8
XD29421,Oregon,M,,48115.0,192.0,Personal Auto,Luxury Car,1382.4
OP26403,California,F,,32017.0,62.0,Personal Auto,Four-Door Car,297.6
XK15687,Oregon,F,,58518.0,136.0,Personal Auto,SUV,323.63741400000004
ED29955,California,M,,61542.0,67.0,Personal Auto,Four-Door Car,321.6
QT84720,Oregon,F,,56761.0,73.0,Corporate Auto,Two-Door Car,85.146928
ZH35315,California,M,,22976.0,66.0,Personal Auto,Four-Door Car,345.951322
EE76374,Nevada,F,,0.0,72.0,Personal Auto,Four-Door Car,709.082334
SH51981,Washington,M,,70301.0,67.0,Personal Auto,Four-Door Car,328.942798
BS13111,Arizona,M,,0.0,66.0,Personal Auto,Four-Door Car,315.95018500000003
JP12645,Arizona,M,,44428.0,104.0,Personal Auto,SUV,499.2
ZF28570,Nevada,M,,52361.0,102.0,Personal Auto,Four-Door Car,645.952371
UU93074,California,M,,32435.0,297.0,Personal Auto,Luxury Car,1767.348807
SZ60450,California,M,,40272.0,86.0,Personal Auto,Two-Door Car,23.387192000000002
HL63895,Arizona,M,,30492.0,61.0,Personal Auto,Four-Door Car,171.38289
UD27196,Arizona,M,,51524.0,244.0,Personal Auto,Luxury Car,1171.2
OU53351,Arizona,M,,36635.0,63.0,Corporate Auto,Four-Door Car,302.4
SX50964,Arizona,F,,83389.0,65.0,Corporate Auto,Two-Door Car,209.25613
RP30093,Oregon,F,,63035.0,153.0,Personal Auto,SUV,734.4
BK73302,California,M,,61638.0,82.0,Corporate Auto,Four-Door Car,544.3400790000001
CS93971,Arizona,F,,21073.0,106.0,Personal Auto,SUV,508.8
RG13940,California,F,,0.0,68.0,Personal Auto,Four-Door Car,326.4
ZG94155,Oregon,M,,0.0,82.0,Personal Auto,Two-Door Car,192.7604
QN15356,Arizona,M,,0.0,74.0,Personal Auto,Four-Door Car,532.8
MZ16820,Nevada,M,,86811.0,102.0,Corporate Auto,Four-Door Car,489.6
DO98345,Oregon,M,,72517.0,82.0,Personal Auto,Two-Door Car,371.458196
PA48777,Washington,F,,25965.0,5353.0,Personal Auto,Four-Door Car,329.206567
UK76814,Oregon,F,,84424.0,66.0,Personal Auto,Four-Door Car,231.53700099999998
SR30440,California,F,,43383.0,109.0,Personal Auto,SUV,757.593913
XE66367,Oregon,M,,96306.0,95.0,Special Auto,Four-Door Car,185.355353
SZ70655,California,F,,0.0,61.0,Corporate Auto,Two-Door Car,292.8
UV54502,Washington,female,,0.0,69.0,Personal Auto,Four-Door Car,331.2
DK98861,Arizona,F,,94125.0,109.0,Personal Auto,SUV,341.680131
JX14364,Oregon,M,,39778.0,112.0,Personal Auto,SUV,806.4
LI85491,Oregon,F,,0.0,101.0,Personal Auto,SUV,727.2
JY87538,Oregon,F,,91871.0,102.0,Personal Auto,SUV,346.845129
VE55982,Nevada,M,,54000.0,66.0,Corporate Auto,Two-Door Car,373.881547
WK99918,Oregon,M,,57709.0,125.0,Personal Auto,SUV,600.0
XP16538,Arizona,F,,81132.0,107.0,Corporate Auto,SUV,419.10555899999997
HW42900,California,M,,22926.0,93.0,Corporate Auto,Four-Door Car,479.934846
JG84729,Arizona,F,,0.0,72.0,Personal Auto,Four-Door Car,345.6
XH85336,Washington,M,,67798.0,69.0,Personal Auto,Four-Door Car,331.2
ND29059,Oregon,M,,78011.0,138.0,Personal Auto,SUV,619.6986440000001
HC76653,Oregon,M,,32931.0,62.0,Personal Auto,Four-Door Car,297.6
SG73822,California,F,,99517.0,109.0,Personal Auto,Four-Door Car,239.90520800000002
CB44654,Arizona,M,,59665.0,62.0,Personal Auto,Two-Door Car,167.138119
MP53505,Washington,F,,86073.0,136.0,Corporate Auto,Sports Car,333.5671
YJ43481,Arizona,F,,91099.0,107.0,Corporate Auto,SUV,406.430632
TP15362,Oregon,M,,28013.0,91.0,Personal Auto,Four-Door Car,655.2
YX90754,Nevada,F,,55478.0,71.0,Personal Auto,Two-Door Car,339.39959300000004
TQ32702,Nevada,F,,22568.0,88.0,Corporate Auto,Four-Door Car,422.4
TS50305,California,F,,0.0,112.0,Personal Auto,SUV,806.4
BY22068,Arizona,M,,39335.0,201.0,Corporate Auto,Luxury SUV,964.8
TJ48439,Oregon,F,,0.0,66.0,Personal Auto,Two-Door Car,508.703134
TE61015,Oregon,M,,0.0,72.0,Personal Auto,Four-Door Car,345.6
RD89159,Oregon,M,,58842.0,110.0,Personal Auto,Four-Door Car,528.0
VW86720,Oregon,F,,0.0,69.0,Personal Auto,Four-Door Car,678.2098269999999
UM76485,Oregon,M,,0.0,102.0,Personal Auto,SUV,489.6
LS62045,Oregon,F,,70037.0,70.0,Personal Auto,Four-Door Car,409.985435
ZG84862,Nevada,M,,0.0,62.0,Personal Auto,Two-Door Car,446.4
CD76093,Nevada,M,,59847.0,192.0,Corporate Auto,Luxury Car,921.6
FO99259,California,M,,26630.0,118.0,Personal Auto,Four-Door Car,581.077056
KN87338,Oregon,F,,48039.0,68.0,Personal Auto,Four-Door Car,11.451889
LT89398,California,M,,0.0,92.0,Personal Auto,Four-Door Car,441.6
NZ19529,Arizona,M,,0.0,137.0,Personal Auto,SUV,1227.458548
PR41853,Arizona,F,,0.0,118.0,Corporate Auto,Sports Car,101.82680400000001
ZF40671,Washington,F,,15818.0,107.0,Personal Auto,Two-Door Car,333.886816
XR84971,Oregon,F,,36537.0,85.0,Personal Auto,Four-Door Car,165.309001
BP83941,Arizona,F,,0.0,115.0,Personal Auto,SUV,552.0
PY80449,Arizona,M,,53603.0,132.0,Personal Auto,Sports Car,697.272246
ET22260,Nevada,M,,0.0,80.0,Corporate Auto,Four-Door Car,6.281344
OF47250,California,F,,92374.0,107.0,Personal Auto,SUV,220.018279
WB58031,California,M,,39658.0,66.0,Corporate Auto,Four-Door Car,316.8
UV80201,Oregon,F,,0.0,116.0,Personal Auto,Sports Car,556.8
PY10605,Arizona,M,,0.0,70.0,Personal Auto,Two-Door Car,336.0
JI82682,California,F,,0.0,65.0,Personal Auto,Four-Door Car,328.31422200000003
BU14748,Arizona,M,,50755.0,91.0,Personal Auto,Two-Door Car,436.8
QK18099,Washington,F,,69050.0,67.0,Personal Auto,Four-Door Car,334.89243700000003
LD26428,Oregon,M,,0.0,73.0,Corporate Auto,Four-Door Car,680.047456
MY43761,California,M,,50607.0,137.0,Personal Auto,SUV,657.6
WQ89892,Washington,F,,0.0,70.0,Special Auto,Two-Door Car,336.0
GY55415,Nevada,F,,0.0,149.0,Corporate Auto,SUV,1072.8
IB42395,Nevada,M,,0.0,146.0,Corporate Auto,SUV,1051.2
ZU74482,Oregon,M,,60920.0,64.0,Personal Auto,Two-Door Car,231.20188599999997
NL74789,California,F,,0.0,105.0,Special Auto,Two-Door Car,504.0
YU86594,Oregon,M,,55674.0,66.0,Personal Auto,Four-Door Car,81.710575
QN37451,California,M,,0.0,189.0,Corporate Auto,Luxury Car,2201.327879
GD83998,Washington,M,,24495.0,70.0,Personal Auto,Four-Door Car,336.0
